dates,Spent Volume,prices
2017-12-27,0.36830676,15378.285
2017-12-28,0.1854535,14428.76
2017-12-29,0.22726975000000002,14427.87
2017-12-30,0.6352127300000001,12629.8138
2017-12-31,0.09650682000000001,13860.1363
2018-01-01,0.32894004000000004,13412.44
2018-01-02,0.09115739,14740.7563
2018-01-03,0.18996767,15134.6513
2018-01-04,0.08275805000000001,15155.2263
2018-01-05,0.35174754,16937.1738
2018-01-06,0.22959754999999998,17135.8363
2018-01-07,0.75886597,16178.495
2018-01-08,1.2073902300000001,14970.3575
2018-01-09,0.15793043,14439.4738
2018-01-10,7.32532496,14890.7225
2018-01-11,0.6181397899999999,13287.26
2018-01-12,1.6070453199999999,13812.715
2018-01-13,1.27210881,14188.785
2018-01-14,1.21018938,13619.0288
2018-01-15,0.59989762,13585.9013
2018-01-16,0.87329484,11348.02
2018-01-17,11.69672248,11141.2488
2018-01-18,12.64053848,11250.6475
2018-01-19,2.0648060100000003,11514.925
2018-01-20,11.44861984,12759.6413
2018-01-21,0.17408574000000002,11522.8588
2018-01-22,1.8585376300000003,10772.15
2018-01-23,10.270093850000002,10839.8263
2018-01-24,0.27371543,11399.52
2018-01-25,2.54548488,11137.2375
2018-01-26,0.04340011999999999,11090.0638
2018-01-27,6.023834600000001,11407.1538
2018-01-28,0.05961504,11694.4675
2018-01-29,4.5370565,11158.3938
2018-01-30,0.032339730000000004,10034.9975
2018-01-31,1.6993940100000002,10166.5063
2018-02-01,1.8471020599999999,9052.5763
2018-02-02,20.289348730000004,8827.63
2018-02-03,0.03636143,9224.3913
2018-02-04,0.34190819,8186.6488
2018-02-05,0.57784729,6914.26
2018-02-06,0.8315891400000001,7700.3863
2018-02-07,16.033838130000003,7581.8038
2018-02-08,0.44015582000000003,8237.2363
2018-02-09,198.34033534000002,8689.8388
2018-02-10,0.2358107,8556.6125
2018-02-11,0.50815209,8070.7963
2018-02-12,0.89176315,8891.2125
2018-02-13,0.38186428,8516.2438
2018-02-14,0.87419775,9477.84
2018-02-15,0.75238566,10016.4888
2018-02-16,1.2395925099999998,10178.7125
2018-02-17,0.13019288,11092.1475
2018-02-18,0.9137857500000001,10396.63
2018-02-19,17.45469237,11159.7238
2018-02-20,9.4146749,11228.2413
2018-02-21,1.04603571,10456.1725
2018-02-22,1.64168651,9830.4263
2018-02-23,100.07460504999999,10149.4625
2018-02-24,0.28241452,9682.3825
2018-02-25,0.11885412000000005,9586.46
2018-02-26,10.579485759999999,10313.0825
2018-02-27,0.61759978,10564.4188
2018-02-28,10.03351084,10309.6413
2018-03-01,0.09314299,10907.59
2018-03-02,0.5433140999999999,11019.5213
2018-03-03,0.00020681,11438.6513
2018-03-04,0.03407557,11479.7313
2018-03-05,0.09140454999999999,11432.9825
2018-03-06,19.85507694,10709.5275
2018-03-07,0.10363806,9906.8
2018-03-08,0.35033386000000005,9299.2838
2018-03-09,10.01790504,9237.05
2018-03-10,0.38361335,8787.1638
2018-03-11,10.103101350000001,9532.7413
2018-03-12,0.08018488,9118.2713
2018-03-13,0.01161435,9144.1475
2018-03-14,0.06164811,8196.8975
2018-03-15,0.17187659,8256.9938
2018-03-16,0.12159821999999999,8269.3275
2018-03-17,0.59699549,7862.1088
2018-03-18,0.23860582000000002,8196.0225
2018-03-19,22.808191469999997,8594.1913
2018-03-20,100.13327582000001,8915.9038
2018-03-21,11.570304179999999,8895.4
2018-03-22,26.014705740000004,8712.8913
2018-03-23,0.89672324,8918.7438
2018-03-24,0.3136453,8535.8938
2018-03-25,0.17155736,8449.835
2018-03-26,112.17433949999999,8138.3363
2018-03-27,100.06759011,7790.1575
2018-03-28,0.12091076,7937.205
2018-03-29,0.22444143,7086.4875
2018-03-30,0.05306801,6844.3213
2018-03-31,0.00848479,6926.0175
2018-04-01,0.03976823,6816.74
2018-04-02,0.08723488,7049.7938
2018-04-03,100.07474813,7417.8875
2018-04-04,0.30523451,6789.3013
2018-04-05,1.6886020400000001,6774.7513
2018-04-06,0.036162849999999996,6620.4088
2018-04-07,0.17444476,6896.2813
2018-04-08,0.00324999,7022.7088
2018-04-09,0.5895894399999999,6773.9388
2018-04-10,1.00395465,6830.9038
2018-04-11,0.046478069999999996,6939.55
2018-04-12,16.755698680000002,7916.3725
2018-04-13,26.32949016,7889.2313
2018-04-14,0.00249441,8003.6813
2018-04-15,12.633488940000001,8357.0375
2018-04-16,0.15511519999999998,8051.345
2018-04-17,1.01576648,7890.15
2018-04-18,0.04728143,8163.69
2018-04-19,0.28260111,8273.7413
2018-04-20,0.98931607,8863.5025
2018-04-21,0.08093028,8917.5963
2018-04-22,0.0,8792.83
2018-04-23,11.87695352,8938.3038
2018-04-24,0.26118018000000004,9652.1563
2018-04-25,0.16065769000000002,8864.0875
2018-04-26,10.95276842,9278.9975
2018-04-27,0.75547472,8978.3325
2018-04-28,0.02177295,9342.4713
2018-04-29,0.00075922,9392.0313
2018-04-30,0.00483432,9244.3225
2018-05-01,1.2059186600000003,9067.715
2018-05-02,0.08192798999999999,9219.8638
2018-05-03,0.7039709100000001,9734.675
2018-05-04,0.03360065,9692.7175
2018-05-05,0.1105622,9826.5975
2018-05-06,0.70986315,9619.1438
2018-05-07,0.19502740000000002,9362.5338
2018-05-08,0.012960039999999999,9180.1588
2018-05-09,0.17353246,9306.0
2018-05-10,0.33698901,9014.615
2018-05-11,0.1773304,8406.175
2018-05-12,10.95073229,8467.6563
2018-05-13,0.1290008,8688.0288
2018-05-14,11.710399330000001,8675.2063
2018-05-15,10.43989742,8474.2388
2018-05-16,1.5091200299999998,8340.2988
2018-05-17,1.8930106500000001,8058.6038
2018-05-18,6.0741778900000005,8240.725
2018-05-19,0.02506129,8234.1525
2018-05-20,0.04404981000000001,8520.8125
2018-05-21,0.14477402000000003,8395.2325
2018-05-22,0.66909122,7983.5175
2018-05-23,0.594417,7502.5588
2018-05-24,0.07593364999999999,7578.6913
2018-05-25,0.42890083,7460.6938
2018-05-26,0.011660919999999998,7334.1638
2018-05-27,0.14960848000000002,7344.9675
2018-05-28,0.08515226000000001,7105.6725
2018-05-29,0.14034231,7460.5838
2018-05-30,0.12822389,7375.67
2018-05-31,0.19884956,7487.1875
2018-06-01,0.22897845999999997,7518.245
2018-06-02,0.01765727,7636.1938
2018-06-03,18.79737168,7711.365
2018-06-04,0.5369705,7490.59
2018-06-05,0.18560995,7616.8913
2018-06-06,1.52252213,7655.9788
2018-06-07,3.3558928199999998,7688.0038
2018-06-08,0.031352750000000006,7616.1025
2018-06-09,1.09546576,7497.3438
2018-06-10,0.28510308,6765.8013
2018-06-11,0.02703358,6877.1825
2018-06-12,3.3357510400000003,6548.33
2018-06-13,100.18433197,6299.5225
2018-06-14,1000.27593228,6637.7388
2018-06-15,0.09225939,6410.7225
2018-06-16,0.02154164,6485.8688
2018-06-17,0.04062898,6443.6725
2018-06-18,0.059248869999999995,6709.48
2018-06-19,0.11623867,6737.4138
2018-06-20,106.67758083999999,6758.3788
2018-06-21,0.17284172,6717.2025
2018-06-22,0.1328012,6053.8963
2018-06-23,1.53789832,6170.56
2018-06-24,0.27691062,6150.1888
2018-06-25,0.11043947000000001,6247.4675
2018-06-26,0.00747139,6074.9175
2018-06-27,0.27178701,6132.5625
2018-06-28,0.09212872,5848.2638
2018-06-29,11.647088480000003,6203.9013
2018-06-30,0.0105101,6387.3063
2018-07-01,0.18128149999999998,6347.8588
2018-07-02,2.04018146,6613.27
2018-07-03,0.15068672,6504.9263
2018-07-04,0.28019162,6584.7663
2018-07-05,28.46943932,6531.2
2018-07-06,0.12763354,6600.9863
2018-07-07,0.00747084,6755.5613
2018-07-08,0.21893293000000003,6704.1825
2018-07-09,0.44844846,6664.2063
2018-07-10,0.009741969999999999,6302.49
2018-07-11,0.07145277,6381.8725
2018-07-12,23.07227009,6245.6338
2018-07-13,0.33835033999999997,6217.6063
2018-07-14,0.03638664,6247.2275
2018-07-15,0.17570037,6349.0375
2018-07-16,0.14214079999999998,6726.405
2018-07-17,70.73340522000001,7314.9425
2018-07-18,21.567305549999997,7378.7575
2018-07-19,0.37181082,7470.825
2018-07-20,5.077816630000001,7330.5363
2018-07-21,0.07516047,7404.2875
2018-07-22,63.327126129999996,7396.2863
2018-07-23,0.6181438699999999,7717.5
2018-07-24,6.5775722299999995,8397.635
2018-07-25,0.23708782,8166.76
2018-07-26,20.51518179,7929.61
2018-07-27,1.57844881,8183.025
2018-07-28,0.13459943000000002,8229.96
2018-07-29,0.68667619,8215.56
2018-07-30,0.13778253000000001,8167.9988
2018-07-31,0.20717194000000003,7726.8913
2018-08-01,0.31833356,7603.7488
2018-08-02,1.20127886,7535.02
2018-08-03,0.13758711,7415.5613
2018-08-04,0.00627444,7009.0888
2018-08-05,0.40529798,7026.9913
2018-08-06,0.09326382999999999,6937.0738
2018-08-07,3.9367959,6717.2088
2018-08-08,0.038457319999999996,6280.58
2018-08-09,0.00597888,6537.9025
2018-08-10,0.08584784,6143.305
2018-08-11,0.00897041,6233.3813
2018-08-12,0.02112684,6312.8338
2018-08-13,0.6482155000000001,6252.37
2018-08-14,0.19344545999999999,6192.3063
2018-08-15,0.20178822000000002,6270.0425
2018-08-16,1.88533426,6314.2413
2018-08-17,0.15154397,6583.2388
2018-08-18,0.00888886,6395.3525
2018-08-19,0.17971302,6485.7463
2018-08-20,0.10575412000000001,6256.6063
2018-08-21,0.00993338,6477.3763
2018-08-22,0.08652187,6357.5875
2018-08-23,0.08745606,6525.6088
2018-08-24,0.73651405,6692.6213
2018-08-25,0.18145239000000002,6732.5025
2018-08-26,0.5400966899999999,6707.6325
2018-08-27,0.06991754,6907.6613
2018-08-28,2.00650447,7076.745
2018-08-29,0.15345993000000002,7035.8125
2018-08-30,0.28888664000000003,6982.4
2018-08-31,0.23048691999999998,7013.9738
2018-09-01,1.04834666,7192.2988
2018-09-02,0.26509169,7295.13
2018-09-03,2.5192286,7261.4863
2018-09-04,0.3077615,7358.4963
2018-09-05,1.3567099799999998,6687.0125
2018-09-06,0.14755810000000003,6498.6188
2018-09-07,0.24086087,6396.2688
2018-09-08,0.0151453,6183.38
2018-09-09,0.14624486999999997,6238.54
2018-09-10,3.3713757200000005,6305.5738
2018-09-11,0.14256921,6282.9213
2018-09-12,0.04805458,6328.93
2018-09-13,0.7889611500000001,6486.6213
2018-09-14,0.29144748000000004,6492.375
2018-09-15,0.00517127,6515.8988
2018-09-16,0.07004769,6497.3663
2018-09-17,0.13637311,6251.16
2018-09-18,0.03062721,6334.1963
2018-09-19,0.08475432000000001,6388.9788
2018-09-20,0.14816804,6491.64
2018-09-21,0.62894972,6753.18
2018-09-22,0.10267011000000001,6712.1675
2018-09-23,3.4914197099999997,6701.2975
2018-09-24,1.4895383400000002,6581.51
2018-09-25,0.00545226,6434.6488
2018-09-26,39.36544429,6458.6525
2018-09-27,0.2668681,6684.1313
2018-09-28,21.60962237,6621.665
2018-09-29,0.21584047,6583.7713
2018-09-30,0.17404096000000002,6606.085
2018-10-01,0.7069748499999999,6578.7938
2018-10-02,0.12149759,6506.6575
2018-10-03,0.34023618,6470.7138
2018-10-04,2.1723477,6555.875
2018-10-05,0.06992077,6589.4038
2018-10-06,0.10986865999999999,6563.425
2018-10-07,0.03193328,6582.4013
2018-10-08,0.08946372999999999,6622.4013
2018-10-09,4.8772178,6606.8825
2018-10-10,2.2245294600000003,6550.7313
2018-10-11,0.15327955000000001,6177.2338
2018-10-12,0.11231157,6211.6688
2018-10-13,0.22951106999999998,6227.51
2018-10-14,0.16076458000000002,6222.215
2018-10-15,0.13769972,6513.3838
2018-10-16,0.043724679999999995,6531.3625
2018-10-17,0.00475186,6514.6413
2018-10-18,1.0698368800000002,6450.785
2018-10-19,0.16825843000000001,6418.8525
2018-10-20,0.45276194000000003,6455.485
2018-10-21,0.6750081899999999,6453.82
2018-10-22,0.32581340000000003,6448.0988
2018-10-23,0.23505324,6434.2538
2018-10-24,0.01453904,6450.31
2018-10-25,0.09003778999999999,6427.3975
2018-10-26,0.05555947,6436.9713
2018-10-27,0.01057137,6431.0888
2018-10-28,0.03971358,6426.55
2018-10-29,0.8412517899999999,6285.2338
2018-10-30,0.7792642499999999,6283.5263
2018-10-31,0.47254414,6320.4588
2018-11-01,0.44740297999999995,6358.4
2018-11-02,0.16539959,6368.855
2018-11-03,0.6526111,6346.8063
2018-11-04,0.33533485,6439.4788
2018-11-05,0.62119652,6420.865
2018-11-06,5.534111179999999,6465.9875
2018-11-07,0.23586198000000003,6520.1088
2018-11-08,1.30159772,6425.2638
2018-11-09,29.48816572,6353.8763
2018-11-10,0.9605596999999999,6368.675
2018-11-11,0.3905225,6380.815
2018-11-12,3.8310962399999995,6356.0238
2018-11-13,0.11207934,6307.245
2018-11-14,0.0791608,5681.9813
2018-11-15,9.11602803,5620.8775
2018-11-16,0.20425003999999997,5548.2338
2018-11-17,0.028172390000000002,5536.0713
2018-11-18,0.044234249999999996,5582.7
2018-11-19,0.09607568,4785.1538
2018-11-20,21.120753630000003,4413.8025
2018-11-21,1.36637497,4574.3588
2018-11-22,0.16227516,4289.6888
2018-11-23,1.2791662700000002,4319.9938
2018-11-24,46.10669852,3815.9213
2018-11-25,0.1418374,3976.5713
2018-11-26,0.47719738999999994,3761.4213
2018-11-27,1.02162603,3800.1963
2018-11-28,1.3843366000000001,4241.575
2018-11-29,19.14867533,4263.875
2018-11-30,12.22482649,3992.155
2018-12-01,0.13835979,4165.6063
2018-12-02,0.3039643,4116.6138
2018-12-03,0.3257546600000001,3855.6833
2018-12-04,50.67980542,3929.6283
2018-12-05,30.60631529,3722.3917
2018-12-06,20.89444751,3466.15
2018-12-07,0.5048277800000001,3404.4567
2018-12-08,0.25138333,3433.3633
2018-12-09,0.034500300000000005,3566.3417
2018-12-10,0.12716387,3447.345
2018-12-11,0.98881901,3378.115
2018-12-12,2.8929022,3465.3367
2018-12-13,3.6506859,3292.0883
2018-12-14,5.527461689999999,3223.7633
2018-12-15,0.11752507000000001,3214.385
2018-12-16,8.06525817,3229.1683
2018-12-17,1.18389689,3540.1967
2018-12-18,0.27614751000000004,3703.805
2018-12-19,5.77778309,3724.9933
2018-12-20,0.8740407199999999,4107.6867
2018-12-21,0.8464166000000001,3886.305
2018-12-22,1.0853632999999998,4031.895
2018-12-23,0.15442539,3987.8817
2018-12-24,0.53805998,4069.8067
2018-12-25,1.17613094,3823.0583
2018-12-26,0.44763443,3809.19
2018-12-27,0.08961889999999999,3632.68
2018-12-28,0.49044792,3937.05
2018-12-29,1.3391828000000001,3779.7133
2018-12-30,7.61157804,3880.9067
2018-12-31,1.29066407,3740.5
2019-01-01,1.38077536,3869.47
2019-01-02,0.43895628000000003,3941.2167
2019-01-03,0.06691964,3832.155
2019-01-04,0.94401705,3863.6267
2019-01-05,1.5883807300000001,3835.5983
2019-01-06,0.08137974,4083.165
2019-01-07,0.16144817,4041.4583
2019-01-08,0.09650154,4029.9917
2019-01-09,0.7163902399999998,4028.2917
2019-01-10,31.431104869999995,3669.5825
2019-01-11,0.14412008,3660.9583
2019-01-12,0.16581456999999997,3658.6725
2019-01-13,0.09494480000000001,3540.1583
2019-01-14,0.11485906,3706.1725
2019-01-15,0.92743887,3604.1333
2019-01-16,0.42429189,3630.2567
2019-01-17,0.09144218,3665.41
2019-01-18,0.7988570099999999,3630.785
2019-01-19,0.0005,3708.9633
2019-01-20,0.043633870000000005,3552.8933
2019-01-21,0.24978619,3548.69
2019-01-22,2.76914163,3598.2183
2019-01-23,0.55944964,3576.01
2019-01-24,0.13235916,3598.2717
2019-01-25,0.40754514999999997,3582.2
2019-01-26,0.01541893,3580.775
2019-01-27,1.4410540499999998,3553.0133
2019-01-28,0.14076583,3454.48
2019-01-29,2.1988342199999997,3421.12
2019-01-30,0.08965496,3482.3
2019-01-31,16.04497554,3441.985
2019-02-01,2.32512719,3468.2517
2019-02-02,0.55609219,3466.2175
2019-02-03,0.5629824499999999,3443.1667
2019-02-04,1.36743051,3451.115
2019-02-05,0.39233658000000005,3472.035
2019-02-06,0.5674788399999999,3393.6717
2019-02-07,0.14799125,3385.97
2019-02-08,1.13058376,3657.4017
2019-02-09,0.22163636999999997,3654.3
2019-02-10,0.13010475999999999,3681.0517
2019-02-11,0.48117410000000005,3621.0283
2019-02-12,0.24814450000000002,3622.7133
2019-02-13,0.09694006999999999,3605.3133
2019-02-14,0.9565715499999998,3592.91
2019-02-15,0.23949186999999997,3601.0583
2019-02-16,0.41545237,3611.975
2019-02-17,1.30341504,3661.7417
2019-02-18,6.72593024,3905.7433
2019-02-19,0.42226115000000003,3922.0983
2019-02-20,0.2023104,3976.79
2019-02-21,0.17723390000000003,3936.34
2019-02-22,0.2886812,3979.995
2019-02-23,0.33735210000000004,4145.4383
2019-02-24,0.23755868999999996,3767.305
2019-02-25,0.36449821999999993,3852.16
2019-02-26,7.88622741,3830.6733
2019-02-27,19.92608508,3832.26
2019-02-28,0.33615715,3826.0233
2019-03-01,39.23815821000001,3850.0717
2019-03-02,0.6549829599999998,3845.1133
2019-03-03,1.4632087500000002,3820.1467
2019-03-04,0.34257789,3732.5733
2019-03-05,0.09850818,3880.8
2019-03-06,0.4829678499999999,3884.9983
2019-03-07,0.040102689999999996,3891.7317
2019-03-08,0.74058958,3875.47
2019-03-09,0.9633234800000001,3950.61
2019-03-10,0.05231546,3932.0433
2019-03-11,0.11473281999999999,3882.615
2019-03-12,0.09363051,3891.3467
2019-03-13,0.36906123,3882.8017
2019-03-14,0.30639700000000003,3885.9883
2019-03-15,0.23444156,3935.415
2019-03-16,0.17417569,4022.5383
2019-03-17,0.09925592,3999.6617
2019-03-18,0.43330542000000005,4004.8117
2019-03-19,0.7115751800000002,4033.7183
2019-03-20,0.25857791,4064.0867
2019-03-21,0.5714309699999999,3999.3233
2019-03-22,1.0383223400000001,4003.55
2019-03-23,0.44797413999999997,4009.4683
2019-03-24,1.08355884,3994.0283
2019-03-25,1.15121231,3929.3083
2019-03-26,0.6295720499999999,3945.325
2019-03-27,0.542145,4051.9033
2019-03-28,6.2387763199999995,4039.0017
2019-03-29,0.25039743999999997,4119.0183
2019-03-30,0.9711093400000002,4117.8483
2019-03-31,3.9256863800000006,4117.51
2019-04-01,0.90785675,4156.39
2019-04-02,1.36435514,4908.6883
2019-04-03,0.4093746099999999,4977.0017
2019-04-04,0.9279945900000002,4917.8467
2019-04-05,4.379465549999999,5053.72
2019-04-06,4.27268286,5058.34
2019-04-07,0.65621378,5208.02
2019-04-08,4.872791340000001,5296.9317
2019-04-09,0.9459557199999999,5196.985
2019-04-10,18.064072150000005,5319.705
2019-04-11,0.17962699000000001,5046.865
2019-04-12,0.10229271999999999,5088.7483
2019-04-13,0.35722000000000004,5077.7183
2019-04-14,0.21627915000000003,5172.4517
2019-04-15,0.15346882,5033.095
2019-04-16,0.042578899999999996,5214.55
2019-04-17,0.8453412299999999,5237.38
2019-04-18,0.16527449000000002,5290.7433
2019-04-19,2.413346829999999,5297.5667
2019-04-20,1.4872853600000004,5326.9383
2019-04-21,0.16473662000000003,5305.9967
2019-04-22,2.5431532199999998,5396.5783
2019-04-23,0.1687989,5540.1117
2019-04-24,4.742541989999999,5454.4483
2019-04-25,10.102899269999996,5160.64
2019-04-26,0.48799256,5241.025
2019-04-27,0.16100385,5247.24
2019-04-28,0.189283,5266.3467
2019-04-29,0.25420975,5259.6267
2019-04-30,0.29690808999999996,5378.6183
2019-05-01,1.45653922,5423.66
2019-05-02,0.31250728000000005,5503.3017
2019-05-03,0.11042833,5775.8817
2019-05-04,0.8436890899999999,5876.01
2019-05-05,0.13208101,5823.795
2019-05-06,1.05428516,5799.6167
2019-05-07,0.306604,5861.5917
2019-05-08,0.18851354,6029.08
2019-05-09,3.5998512700000007,6187.28
2019-05-10,13.382258949999999,6375.5617
2019-05-11,29.764250309999998,7184.64
2019-05-12,0.30968096000000006,6979.1317
2019-05-13,6.06532743,7801.2967
2019-05-14,13.194996259999998,7978.01
2019-05-15,11.339562019999999,8180.425
2019-05-16,3.4292226,7875.1633
2019-05-17,1.7105141700000002,7376.8533
2019-05-18,0.49779409,7259.5067
2019-05-19,10.897568970000002,8189.3767
2019-05-20,0.58742973,7995.965
2019-05-21,0.41711082,7945.045
2019-05-22,0.2813158499999999,7623.5133
2019-05-23,0.49009812999999997,7875.9967
2019-05-24,1.5008635299999997,7998.22
2019-05-25,1.06338012,8063.9483
2019-05-26,0.08141369,8738.18
2019-05-27,5.83986184,8783.0683
2019-05-28,0.26231025999999996,8724.455
2019-05-29,0.4846859,8670.265
2019-05-30,17.63424147,8273.0117
2019-05-31,1.3043047099999998,8544.97
2019-06-01,20.57832363,8553.1267
2019-06-02,0.64171396,8737.3617
2019-06-03,1.04299492,8105.13
2019-06-04,21.900500779999994,7677.3983
2019-06-05,4.922337199999999,7785.985
2019-06-06,4.52918663,7806.715
2019-06-07,1.6670314499999996,8001.2767
2019-06-08,1.22153109,7928.5417
2019-06-09,4.71956994,7634.6483
2019-06-10,0.22688625,8016.6917
2019-06-11,0.9609393300000001,7913.8933
2019-06-12,8.730290760000004,8173.3567
2019-06-13,314.01516517,8232.7533
2019-06-14,0.5248464500000001,8693.765
2019-06-15,0.7431770600000001,8857.0783
2019-06-16,1.5463688400000002,8976.5367
2019-06-17,93.85900045000001,9340.25
2019-06-18,1.4650584600000003,9083.8167
2019-06-19,3.5073388000000003,9288.5367
2019-06-20,1.69903723,9539.7883
2019-06-21,2.20508505,10232.9167
2019-06-22,5.4100763,10695.3683
2019-06-23,1.9341754600000003,10860.8233
2019-06-24,0.45543929,11041.8533
2019-06-25,11.923554999999999,11752.6783
2019-06-26,13.620501440000002,12907.135
2019-06-27,6.267326799999999,11170.885
2019-06-28,0.83900544,12356.2783
2019-06-29,0.32533537999999995,11882.5083
2019-06-30,0.20488301,10769.4217
2019-07-01,0.36513767999999996,10599.3267
2019-07-02,13.404017479999998,10850.4
2019-07-03,0.13875158,11976.6317
2019-07-04,5999.165185559999,11151.9183
2019-07-05,100.8056151,10996.4267
2019-07-06,0.37823549999999995,11252.4533
2019-07-07,0.22803403,11476.4083
2019-07-08,1.6849204500000001,12294.6567
2019-07-09,1.08159711,12563.215
2019-07-10,3.10623846,12096.6533
2019-07-11,4.584830600000001,11345.7717
2019-07-12,0.85707401,11789.3367
2019-07-13,5.09346254,11350.6283
2019-07-14,1.7680410000000002,10194.21
2019-07-15,2.9176832299999997,10842.4517
2019-07-16,3.4048578199999993,9422.4517
2019-07-17,2.9720357899999996,9692.7067
2019-07-18,2.04602242,10636.91
2019-07-19,0.2554472,10526.3917
2019-07-20,49.29179748,10754.29
2019-07-21,86.69950522000002,10586.2433
2019-07-22,6.424612150000001,10325.825
2019-07-23,0.67192461,9849.82
2019-07-24,5.68629571,9771.5667
2019-07-25,5.294209870000001,9882.1
2019-07-26,0.08605059999999998,9844.5583
2019-07-27,0.5605776499999999,9466.2717
2019-07-28,1.4269084199999997,9527.7717
2019-07-29,0.6758061399999998,9501.0317
2019-07-30,0.7146220600000002,9588.6033
2019-07-31,0.4547624,10090.535
2019-08-01,12.594927329999999,10405.2067
2019-08-02,0.21427462999999997,10526.2167
2019-08-03,0.43512977,10818.6983
2019-08-04,0.21826133,10979.3133
2019-08-05,5.13219604,11802.0167
2019-08-06,2.208998830000001,11467.1983
2019-08-07,6.21668325,11981.1517
2019-08-08,2.1269297499999995,12010.8983
2019-08-09,2.6026507499999996,11868.7533
2019-08-10,0.29115757,11289.49
2019-08-11,0.73802548,11561.71
2019-08-12,3.9839213200000003,11396.5433
2019-08-13,0.72925261,10875.3483
2019-08-14,1.6211594500000004,10036.1867
2019-08-15,11.26480214,10307.895
2019-08-16,0.78785157,10358.7683
2019-08-17,5.29294089,10220.6033
2019-08-18,1.4258561200000002,10321.7317
2019-08-19,2.7586742799999997,10924.965
2019-08-20,0.67810781,10776.9083
2019-08-21,0.38547135,10133.3483
2019-08-22,3.5054238899999994,10113.2
2019-08-23,0.7972481199999998,10406.7433
2019-08-24,1.4259900499999998,10147.7633
2019-08-25,3.136517000000001,10138.6683
2019-08-26,2.48991671,10365.1783
2019-08-27,0.9227777800000001,10177.9267
2019-08-28,8.51480366,9723.805
2019-08-29,4.317076559999999,9500.6367
2019-08-30,11.357752969999998,9588.0717
2019-08-31,6.027178299999998,9608.6467
2019-09-01,2.67671932,9773.3417
2019-09-02,7.022402959999999,10386.915
2019-09-03,0.66121269,10634.6433
2019-09-04,4.5337747199999985,10583.6617
2019-09-05,5.979353640000001,10580.27
2019-09-06,6.667897760000003,10308.0367
2019-09-07,1.1721516199999997,10488.41
2019-09-08,0.18160311,10404.6433
2019-09-09,4.720841180000002,10314.9717
2019-09-10,1.6833540500000002,10107.7217
2019-09-11,3.4905089300000007,10164.0867
2019-09-12,6.332942610000001,10433.5567
2019-09-13,0.35360485,10372.5533
2019-09-14,0.7582341300000001,10365.4467
2019-09-15,1.7519639900000001,10312.6683
2019-09-16,1.9349353500000002,10271.015
2019-09-17,6.75672063,10199.905
2019-09-18,27.848112370000003,10165.3267
2019-09-19,4.49057904,10282.6567
2019-09-20,2.381865739999999,10179.955
2019-09-21,2.31494676,9989.755
2019-09-22,1.2486708099999997,10036.7067
2019-09-23,7.060689269999999,9694.5067
2019-09-24,5.63310694,8538.105
2019-09-25,274.99869842,8449.9167
2019-09-26,1.44291833,8075.9667
2019-09-27,2.36867505,8200.2833
2019-09-28,12.213711699999996,8221.3783
2019-09-29,2.2845301200000003,8067.2683
2019-09-30,18.858559739999997,8316.8767
2019-10-01,3.9699597399999997,8326.58
2019-10-02,1.78213039,8395.2183
2019-10-03,0.69824718,8246.5417
2019-10-04,0.7374870999999998,8161.3483
2019-10-05,5.87498518,8153.9767
2019-10-06,0.7048273300000001,7868.34
2019-10-07,1.13578991,8217.6333
2019-10-08,13.709929160000003,8191.0717
2019-10-09,1.8061837699999999,8596.4533
2019-10-10,0.6522548100000001,8590.3733
2019-10-11,28.99302976,8272.395
2019-10-12,1.5486227399999999,8311.8117
2019-10-13,2.14851164,8290.9717
2019-10-14,4.16963331,8362.0733
2019-10-15,1.5145379699999997,8171.27
2019-10-16,1.59378796,8002.8483
2019-10-17,0.6954622699999999,8081.3133
2019-10-18,0.72778559,7966.2667
2019-10-19,1.8012574399999999,7974.0883
2019-10-20,1.7546180500000002,8242.8633
2019-10-21,1.7670553099999997,8221.3733
2019-10-22,0.86198522,8034.545
2019-10-23,0.97910864,7478.905
2019-10-24,4.86916042,7435.8467
2019-10-25,12.46398194,8671.5083
2019-10-26,8.331045609999999,9261.9983
2019-10-27,8.277591319999997,9555.305
2019-10-28,1.2122181799999998,9223.2067
2019-10-29,5.215972880000001,9437.585
2019-10-30,6.77765199,9170.285
2019-10-31,5.353573120000001,9164.365
2019-11-01,10.315891939999998,9265.4317
2019-11-02,2.0060293199999997,9312.36
2019-11-03,5.3000976699999995,9211.6
2019-11-04,225.57192394,9424.185
2019-11-05,0.57625535,9326.6033
2019-11-06,4.811900380000002,9345.69
2019-11-07,2.0461399799999995,9205.8083
2019-11-08,20.952600099999998,8770.3617
2019-11-09,18.613673449999997,8813.3567
2019-11-10,3.123525489999999,9044.7817
2019-11-11,10.687527800000002,8726.36
2019-11-12,14.450586990000003,8820.2333
2019-11-13,10.968800109999998,8775.1017
2019-11-14,7.767798680000001,8639.1833
2019-11-15,21.06553203,8471.2783
2019-11-16,15.513970589999998,8496.6
2019-11-17,0.72325535,8516.08
2019-11-18,0.8521088699999999,8191.0667
2019-11-19,15.496144079999995,8136.2767
2019-11-20,12.138226849999999,8098.3183
2019-11-21,14.176383769999997,7633.95
2019-11-22,7.302537549999999,7292.74
2019-11-23,4.692911710000001,7335.3217
2019-11-24,3.14128112,6924.8483
2019-11-25,5.19897679,7136.7617
