,0.1BTC,1BTC,10BTC,100BTC,1000BTC,10000BTC,prices
2020-05-02 22:00:00,6.115555650000005,70.61363112000001,87.04676107999998,2.7300000000000003e-05,0.10110752,0.0,8948.7
2020-05-02 23:00:00,5.375810349999998,147.36420655999993,37.14783026999999,116.73491887999998,0.11661556,0.0,8985.58
2020-05-03 00:00:00,7.196058950000001,93.1602057499999,98.17795316999998,3.96814349,301.18563815000005,0.0,9135.09
2020-05-03 01:00:00,7.549444800000002,120.64887780999989,227.57073237,156.42110337,0.13379032000000002,0.0,9128.54
2020-05-03 02:00:00,10.656985899999995,151.28854180999997,64.70372503000002,35.8400725,24.349506460000004,0.0,9080.03
2020-05-03 03:00:00,5.49218773,83.14701438000003,39.821547749999986,827.81528516,0.55024154,0.0,9146.1
2020-05-03 04:00:00,6.2048787899999995,106.62857122000004,432.46909672000004,89.10642660999999,3.6611609200000004,0.0,9115.1
2020-05-03 05:00:00,7.236235089999997,76.29764462000001,303.81834447,7.117832730000001,12.9183771,0.0,9099.99
2020-05-03 06:00:00,10.909883380000004,148.22304107,112.48421823,146.18725258999999,824.46689973,0.0,9011.39
2020-05-03 07:00:00,21.38553572000004,131.01056006000007,75.68596862,56.187461639999995,32.15864329,0.0,8996.67
2020-05-03 08:00:00,6.387009879999995,74.56901368000003,127.14360648999998,2.4819884900000004,794.99844662,0.0,9040.09
2020-05-03 09:00:00,16.475856369999992,128.24268688,66.45996654,1.08931048,1.12310657,0.0,9113.46
2020-05-03 10:00:00,9.375270249999998,143.5522214799999,105.15343587000001,196.22357792,13.2478278,0.0,9046.57
2020-05-03 11:00:00,7.995099520000003,107.48943967000004,143.71358211,201.02021611,1392.58655579,0.0,9047.92
2020-05-03 12:00:00,8.047361899999991,108.23442158999987,46.970328429999995,368.38884735000016,13.544705429999999,0.0,8964.65
2020-05-03 13:00:00,10.214144149999996,168.01400740000008,60.49177642000001,0.45078563000000027,16.96132854,0.0,8932.7
2020-05-03 14:00:00,11.585205579999997,145.25296652000003,112.69258896000001,6.4669233,0.7013818100000001,0.0,8778.93
2020-05-03 15:00:00,10.067683319999997,112.14076546999996,35.20225259,0.38745925000000003,1.0381529200000001,0.01289021,8822.4
2020-05-03 16:00:00,7.944069820000001,70.69236860000002,23.753911770000002,176.82976119000023,0.07886424,0.0,8859.74
2020-05-03 17:00:00,11.212482560000005,86.40531417000001,13.48334828,0.64160695,1.9399955,0.0003,8823.27
2020-05-03 18:00:00,15.276725669999994,168.88725003999994,118.23958066999998,938.6989860300001,0.54901415,0.0,8854.65
2020-05-03 19:00:00,12.251970719999997,138.54249283,192.62495527999997,2.8127772799999997,0.06532164,0.0,8877.96
2020-05-03 20:00:00,10.526608199999995,103.81837250000001,53.485243800000006,778.05836434,0.06341263,480.0,8849.48
2020-05-03 21:00:00,9.864668830000001,101.25987414000004,121.43570608999998,81.83174944999999,30.24885186,0.0,8859.82
2020-05-03 22:00:00,7.293634110000012,63.863153620000006,56.55969907000001,1.02558784,0.17286295000000002,0.0,8909.95
2020-05-03 23:00:00,9.50123972,170.63048693,227.50856116,151.67555988,25.31686225,0.0,8909.95
2020-05-04 00:00:00,4.285437449999998,82.19681704000004,22.658123030000002,2.4094372799999997,5.46e-06,0.0,8818.2
2020-05-04 01:00:00,8.882753039999999,116.08139254999996,4.632658190000001,11.591363810000006,12.681962639999998,799.99974918,8699.44
2020-05-04 02:00:00,10.51976835000001,109.64279336,61.56594238,56.458364710000005,27.65131673,0.0,8752.0
2020-05-04 03:00:00,5.448656399999998,94.60046931,77.33221685,4.63636433,2.2122269599999997,0.0,8738.69
2020-05-04 04:00:00,2.7926750500000015,42.27892954,93.40380513999997,0.40117643000000003,13.15551398,0.0,8697.81
2020-05-04 05:00:00,8.659579629999994,105.93478482000005,28.5402511,300.8548966500001,0.7035206,0.0,8615.02
2020-05-04 06:00:00,6.783761099999995,103.36263640000004,108.56402418,12.787615490000011,0.06551678,0.0,8632.79
2020-05-04 07:00:00,9.848360759999998,158.62988179999994,230.02435061,312.23497039000017,100.87498278,0.0,8662.45
2020-05-04 08:00:00,8.240889330000002,114.14932040000005,199.29976856999997,171.8163237700002,213.35452469999998,0.0,8704.49
2020-05-04 09:00:00,9.789311330000004,213.08169156999983,168.00523765,55.283007659999996,0.30822206,0.0,8638.93
2020-05-04 10:00:00,12.05785323,165.39124302999997,250.90861857000002,10.29539778,1.03825347,0.015,8632.89
2020-05-04 11:00:00,4.97588245,100.59816420999996,67.75715073,0.5316416300000003,130.30199359,0.0,8690.01
2020-05-04 12:00:00,13.498090639999997,205.69917761000005,95.11685941,8.720730220000002,75.29788077,400.0,8724.49
2020-05-04 13:00:00,11.982549310000001,183.73574614999998,110.3295104,146.50701375,1527.9272987499999,418.0,8847.19
2020-05-04 14:00:00,15.39233448,181.08633676,119.85088055,116.74823379999998,1501.43795677,0.0,8793.41
2020-05-04 15:00:00,16.709032119999996,171.81454691000002,46.466534599999996,2.94609866,0.9685744700000001,0.0,8857.2
2020-05-04 16:00:00,10.026843509999997,127.66982267000003,52.00048699,251.23874573,0.15473051000000002,0.0,8842.69
2020-05-04 17:00:00,14.64782563,188.75938333000002,115.65058034000002,130.69519532,0.62229054,0.0,8814.47
2020-05-04 18:00:00,11.630753020000004,162.07900622,165.76187449000003,374.14280541,41.1647702,0.00060004,8863.0
2020-05-04 19:00:00,12.637530329999995,148.37608755000002,164.86698043,13.1899521,26.9586193,0.00019734,8845.0
2020-05-04 20:00:00,12.7281814,123.96822633000004,15.70956984,2.79653386,17.36100664,855.0,8921.39
2020-05-04 21:00:00,10.075991429999997,124.39851771000001,70.03436258,1.52587039,29.08880509,0.0,8958.2
2020-05-04 22:00:00,13.958569050000005,155.24053446000008,25.987983339999996,41.06859401,12.54981409,5.55e-06,8884.32
2020-05-04 23:00:00,7.347343940000002,69.45042107000005,7.30536613,7.368837649999999,0.18314205,0.0,8883.53
2020-05-05 00:00:00,6.989885820000012,84.07844033000003,50.37849106,29.56192023000001,12.81046761,0.0,8911.33
2020-05-05 01:00:00,7.46895952,126.11024700000002,66.17972569999999,150.41196531,10.91299798,501.0,8896.47
2020-05-05 02:00:00,9.67899093,79.03026492000005,43.66840291999999,17.02896798,0.53319123,0.0,8867.95
2020-05-05 03:00:00,6.124648199999999,135.00737774,112.04950692000001,2.5626530499999975,18.51906637,6e-06,8863.28
2020-05-05 04:00:00,5.51742902,64.67380646,142.80942673,2.8617342100000043,12.7171618,0.0,9057.32
2020-05-05 05:00:00,4.469259119999997,54.08189232999999,32.9508675,1.4508950700000003,193.46877335,0.0,9019.77
2020-05-05 06:00:00,9.332854909999996,77.44059466000002,95.16639309000001,33.989905880000016,0.32962907,0.0,9036.77
2020-05-05 07:00:00,8.810013249999983,113.63565855999992,32.811084390000005,2.5866424500000003,0.049125999999999996,0.0,9021.08
2020-05-05 08:00:00,10.11862468999999,120.68514911999999,70.27464915,3.6715705200000004,13.76036837,0.0,9039.67
2020-05-05 09:00:00,8.460154,99.2927233,39.89360286,15.155387350000002,0.5093187,0.0,9008.14
2020-05-05 10:00:00,13.869573719999972,141.53524528,163.81179507000002,4.4591064000000005,13.69827676,0.0,8854.86
2020-05-05 11:00:00,5.926037699999997,66.79947445000002,155.80522027000004,1.0025701700000003,0.03925954,0.0,8857.05
2020-05-05 12:00:00,9.017491969999998,78.08727587000001,280.03577167000003,3.2176779900000025,0.13413872,0.0,8880.37
2020-05-05 13:00:00,14.084222559999997,183.86246609999995,359.32871228,330.90558969000006,0.17855529,0.0,8925.99
2020-05-05 14:00:00,14.918830639999998,218.79465629,148.82330806,174.22303925000003,1001.9215001900001,1000.0,8887.68
2020-05-05 15:00:00,6.876377699999997,92.22361433999997,143.05691337,18.63767752,0.03046604,0.0,8853.23
2020-05-05 16:00:00,11.994325819999997,142.80995492,38.59333531000001,3.2991737999999993,13.47634549,0.0,8884.27
2020-05-05 17:00:00,15.020712299999998,230.82824010000004,314.52035793,13.244668090000001,1969.81393348,0.0,8880.72
2020-05-05 18:00:00,8.841589759999996,132.31018282999997,207.96069722000004,177.80096372,23.740925089999998,0.0,8899.2
2020-05-05 19:00:00,10.633263329999997,114.26266022999998,30.760800320000005,5.059403200000001,0.8545001400000001,0.0,8918.95
2020-05-05 20:00:00,14.12515809,202.78217450000005,193.76705816000003,126.45335474000001,45.80377937,0.0,8951.88
2020-05-05 21:00:00,14.61173166,191.35499337999997,102.79380813,515.8357308200001,0.0531316,0.0,8977.44
2020-05-05 22:00:00,11.336568919999998,244.08988703,95.35936883999999,1.4234838300000001,312.75472744,0.0006,8976.84
2020-05-05 23:00:00,17.476625090000017,171.54026761,80.8017341,0.4630198500000001,26.56327889,0.0,9028.79
2020-05-06 00:00:00,6.305609410000003,59.63783609000001,52.68209969,0.23901297,13.142024430000001,0.0,8955.61
2020-05-06 01:00:00,6.225225870000002,75.06752976000003,240.70934186,1.7909861400000002,13.01608435,0.0,8990.06
2020-05-06 02:00:00,10.652238320000006,80.84982562000002,146.20707996,45.53528945999995,341.45870811,0.02107615,8984.04
2020-05-06 03:00:00,6.988357479999991,83.33782400000001,76.9834917,134.28216857,13.43031048,0.00156988,8983.9
2020-05-06 04:00:00,4.938633869999996,70.59835421000001,172.35861863000002,143.75282259000025,16826.053915770004,0.0,9009.0
2020-05-06 05:00:00,8.898251870000001,95.20457187000004,115.95990435999998,65.18187,0.52204364,0.0,9014.74
2020-05-06 06:00:00,9.23771205,170.20204533000003,69.25359847000001,59.79300418000002,389.14903999000006,0.0,9032.49
2020-05-06 07:00:00,11.460465359999999,109.65421138000002,69.24885125000002,5.6117959,221.69890433999996,0.0,9035.01
2020-05-06 08:00:00,12.53972801,158.58508814999996,119.18691998999999,7.779261860000004,213.30786584,0.0,9049.31
2020-05-06 09:00:00,5.408741810000009,70.95146549000002,88.22056345,3.761785810000001,0.82359628,0.0,9098.38
2020-05-06 10:00:00,15.372587209999995,220.24942155999997,259.98216845,353.81653973000004,41.89271647,0.0,9239.03
2020-05-06 11:00:00,15.031801089999998,184.94171597999997,330.4912048499999,1.9750901099999998,285.51225139,0.0,9334.9
2020-05-06 12:00:00,18.181101450000003,287.87864951,210.30702735000003,5.969047600000001,13.671039010000001,0.0,9239.03
2020-05-06 13:00:00,13.560396469999997,217.52242627,112.78068601999999,710.6173893600001,881.96669805,10536.928226009999,9238.68
2020-05-06 14:00:00,8.518035779999995,145.86744521000006,182.74759373999999,4.237204520000002,279.16415877000003,0.0,9243.41
2020-05-06 15:00:00,15.23903441,227.94356131,128.35862393,70.99499048000001,0.38493917,0.0,9286.49
2020-05-06 16:00:00,18.456034009999996,222.15969038,763.3162328599999,243.49711567000028,1.22947959,0.0,9282.49
2020-05-06 17:00:00,17.49142407000005,218.65419591999998,555.79924787,218.5499481,1454.4823307899999,0.0,9285.05
2020-05-06 18:00:00,14.340697879999999,170.59104664000003,505.22596097,203.33243936999997,26.523631530000003,0.0,9252.38
2020-05-06 19:00:00,12.429233010000004,155.47025779999998,50.673449160000004,183.06460973,256.71487315,0.0,9256.76
2020-05-06 20:00:00,7.284027869999999,120.44871041000005,15.891983980000003,40.87765669,344.84721472,0.0,9252.08
2020-05-06 21:00:00,5.269996059999996,58.20555972000001,50.32774954,0.21319515,96.92471449,0.0,9296.5
2020-05-06 22:00:00,18.139585739999987,220.08452150000005,42.94171092,192.26428887,1886.1231243700001,0.0,9374.5
2020-05-06 23:00:00,14.51134297,242.52924287999994,145.22893975999997,203.46393008999996,50.07617368,0.0,9157.13
2020-05-07 00:00:00,15.843113140000003,197.21839032,119.38462275,1030.6758793299996,1.3724902600000002,0.0,9196.39
2020-05-07 01:00:00,7.720136000000001,100.54768373999997,37.092857179999996,9.597592169999999,0.17856162,0.0,9230.32
2020-05-07 02:00:00,5.179113149999998,95.26868564000006,137.53244464,25.993564500000005,2.08027873,0.0,9342.2
2020-05-07 03:00:00,4.035311350000001,57.427511250000016,77.28204126,1.01399326,10.44501294,0.0,9304.28
2020-05-07 04:00:00,7.913703309999996,147.04240355999997,132.66645268999991,9.804719350000001,15.73113055,0.0,9289.05
2020-05-07 05:00:00,9.292740309999992,101.75072033000001,95.33459076,33.26152479999999,25.539104520000002,0.0,9283.02
2020-05-07 06:00:00,5.248102479999998,51.76890978000003,152.17408409,11.788731330000005,40.76963421999999,0.0,9260.88
2020-05-07 07:00:00,8.43828756,128.15750471,171.99517257999997,116.85580605,213.14321127,0.0,9321.1
2020-05-07 08:00:00,10.450722709999994,215.37720719999993,118.11787895000002,135.06029721000007,902.38901147,0.0,9347.39
2020-05-07 09:00:00,6.81728963,124.57786799999997,74.94899046,12.503830720000026,0.48936563,0.0,9322.69
2020-05-07 10:00:00,7.454469739999997,119.75269024,54.895167609999994,177.38950037,364.85808668,0.0,9299.45
2020-05-07 11:00:00,9.963192669999998,120.75292060000001,149.37512597,162.19464910999994,0.30909214,0.0,9288.98
2020-05-07 12:00:00,18.504083639999994,194.07601244000006,130.85907546,541.6278252500001,425.56325405,0.0,9384.99
2020-05-07 13:00:00,17.683293959999997,259.70351367999996,156.95340022,982.56557589,31478.4193515,12029.47093762,9495.0
2020-05-07 14:00:00,13.776196770000002,227.96655753000002,253.39547134000003,280.28646275000006,1000.7148475800001,501.0,9510.0
2020-05-07 15:00:00,20.372781979999992,337.15865324,202.13773469999998,40.287421759999994,247.57282718,0.0,9526.73
2020-05-07 16:00:00,16.941569719999997,210.73099179000002,53.140167919999996,7.711115049999999,1651.1690814899998,0.0,9640.63
2020-05-07 17:00:00,30.503536559999986,391.63144421000004,327.77941527,144.12295172999995,839.26094264,0.0,9850.0
2020-05-07 18:00:00,13.896416010000005,155.04943440999998,87.73516942,141.3819944,1038.26518126,0.0,9805.05
2020-05-07 19:00:00,21.784764599999985,279.5273436500001,158.01760598,253.92960460999998,149.30872025000002,0.0,9877.17
2020-05-07 20:00:00,11.335886250000001,209.0907266,77.56689814,1.22908671,4.14081507,0.0,9810.85
2020-05-07 21:00:00,21.586834610000004,290.5127046200001,57.045801000000004,93.13773814999999,0.25015755,0.0,9887.81
2020-05-07 22:00:00,18.036365380000003,261.74297593000006,138.24478248000003,29.7088684,165.24058148,0.0,9909.45
2020-05-07 23:00:00,11.285997989999995,154.39506765,138.38110559,127.04634418,574.92591266,0.0,10004.87
2020-05-08 00:00:00,11.370808629999999,232.44338782000003,232.44845942999999,253.28775915000006,798.6351191199999,0.0,10036.64
2020-05-08 01:00:00,12.612117600000007,197.62628512,250.94443172999996,1.3129823900000004,738.2334816499999,0.0,10003.01
2020-05-08 02:00:00,14.324192919999994,204.55185785000006,272.39688484,423.5601351300002,323.24559178,0.0,9918.01
2020-05-08 03:00:00,11.203688389999991,166.75345511000003,72.03420716999999,150.81800296999998,148.13688928,0.0,9947.18
2020-05-08 04:00:00,11.736185410000001,210.98875338000002,180.54584917999998,41.14996018,245.37320892999998,0.0,9926.31
2020-05-08 05:00:00,5.215673019999996,107.11329046,75.27848232,23.89964269,0.12856886,0.0,9877.72
2020-05-08 06:00:00,11.088722869999993,123.13118627000003,209.87024992999997,217.0242568900003,482.94760747,0.0,9774.91
2020-05-08 07:00:00,11.15162010999999,133.95799986,77.88546222999999,207.20430911000003,0.76211205,0.0,9826.35
2020-05-08 08:00:00,18.131521439999993,337.64584282,238.09170194000006,351.5044998699999,603.22617134,0.0,9869.82
2020-05-08 09:00:00,12.55387606,149.35918356999997,198.06663161999998,258.04773853999984,100.82197345,0.0,9847.32
2020-05-08 10:00:00,16.50450455,300.8584401899999,264.34364024,941.09943701,2.3291175499999994,0.0,9966.1
2020-05-08 11:00:00,9.516378869999997,183.04309683999998,67.62105348,16.15031164,1600.28725359,0.0,9917.15
2020-05-08 12:00:00,20.46611783,241.04475991999993,254.27468119,72.53938406,1126.51213829,0.0,9842.86
2020-05-08 13:00:00,18.463489720000005,395.0659238899999,332.10068902999996,262.2372371999999,1.0179642,0.0,9902.13
2020-05-08 14:00:00,17.075546890000005,231.73346326999996,104.15302154,5.7939519599999985,2076.8567486,500.0,9971.88
2020-05-08 15:00:00,7.274408470000001,84.81103468999999,120.73222555999999,203.32506227000007,0.09921433,0.0,9956.6
2020-05-08 16:00:00,15.411482820000002,256.54284529,57.41338333,17.437026180000007,1136.22007218,300.0,9984.99
2020-05-08 17:00:00,16.939389030000008,244.07893625000003,273.38025896000005,1120.58171338,1997.4727125200002,0.0,9986.27
2020-05-08 18:00:00,4.179983579999999,55.30462813,3.3279248999999997,220.96884341,13.68393679,250.0,9909.96
2020-05-08 19:00:00,14.780940440000004,274.43957912,195.30900915,4.812178769999999,681.2763059900001,0.0,9968.01
2020-05-08 20:00:00,19.87693066,315.5789803,194.59296221,332.21760265999995,6357.033654819999,666.0,9999.99
2020-05-08 21:00:00,10.052198559999997,95.95773200000002,73.08172838,1.50949946,1560.89403028,0.0,10018.01
2020-05-08 22:00:00,15.73419165,227.32716826999996,323.01330415,1.8857029100000002,683.7042772799999,0.0,9892.13
2020-05-08 23:00:00,13.741219990000006,137.53408548000002,5.832920199999999,409.371796,247.08543721,0.0,9810.0
2020-05-09 00:00:00,9.491412129999993,143.65626274999997,87.52959325,452.14179007999996,0.28468234,0.0,9882.01
2020-05-09 01:00:00,41.905932710000336,89.53171558999995,236.73744392000003,130.03811981,203.04170106,0.0,9857.99
2020-05-09 02:00:00,12.790410430000003,139.88355756999997,102.95594536000002,34.29069979,10.63805414,0.0,9852.73
2020-05-09 03:00:00,10.077195409999996,141.14317786,94.93226918000002,151.3394212899999,34.8309142,0.0,9870.18
2020-05-09 04:00:00,8.183570970000002,65.76692002000003,131.2810076,0.15307197,15.24372641,0.0,9836.42
2020-05-09 05:00:00,5.199542389999996,114.40688383999996,83.27655513,4.624844519999998,13.904111749999998,0.0,9835.01
2020-05-09 06:00:00,7.024902569999993,135.99553011999998,96.32832655,122.81241339000002,0.24311836,0.0,9700.47
2020-05-09 07:00:00,13.338044469999993,141.93820129999995,96.78530906999998,12.47898245999999,2.08340604,0.0,9599.0
2020-05-09 08:00:00,10.911421480000001,143.49924309999994,44.24610242,253.46725173,1.14931388,0.0,9675.76
2020-05-09 09:00:00,16.57773679999999,162.29575989,116.14806795,1.6793802100000002,38.913969120000004,0.0,9694.99
2020-05-09 10:00:00,10.775678420000006,168.33952448999986,220.84720355999997,31.97673348,13.12378151,0.0,9635.04
2020-05-09 11:00:00,13.175583709999994,176.99750361000002,153.22195044,713.3607821099998,35.967214459999994,0.0,9636.65
2020-05-09 12:00:00,5.11141413,61.050780400000015,108.96056216000001,51.38229799,0.059183400000000004,0.0,9674.19
2020-05-09 13:00:00,12.018766650000003,265.57815920999997,896.2535968,7.719500889999999,0.35571389,250.0,9719.96
2020-05-09 14:00:00,7.979449700000002,103.18097135000004,149.04948515,100.75539617999999,0.21897618000000002,0.0,9709.0
2020-05-09 15:00:00,6.317101850000002,94.33590401999997,156.93883929999998,140.82038078000014,0.21651361000000002,0.0,9689.71
2020-05-09 16:00:00,8.787353490000001,98.37266463,11.87527235,0.31370684,500.37824582,8.25074569,9766.74
2020-05-09 17:00:00,13.47611801,192.92888752999997,126.2493359,228.7656965799999,14.20252107,0.0,9781.82
2020-05-09 18:00:00,20.357683069999993,235.40556463000004,96.83400151000001,204.56830297000002,714.72884457,0.0,9743.94
2020-05-09 19:00:00,10.47625931,95.39307228999999,71.14893884,10.6967134,0.0,0.0,9746.1
2020-05-09 20:00:00,10.362058090000005,125.40551158000001,170.71681283,4.634928699999998,0.23165217,2864.0,9653.08
2020-05-09 21:00:00,19.82755836,186.81114226000005,225.91165600000005,2.8729598700000003,4176.059637740001,0.0,9613.9
2020-05-09 22:00:00,12.17721476999999,107.26328122999996,64.80227432,151.60816006000005,1.96001352,0.0,9600.0
2020-05-09 23:00:00,15.278521859999994,139.93587082999994,45.05921121,206.86653595000004,334.67982553999997,0.0,9537.21
2020-05-10 00:00:00,13.14068031,175.38260061999998,51.317687799999995,8.139141129999999,1332.91439283,0.0,8716.32
2020-05-10 01:00:00,15.911823040000003,240.91848087999986,158.82621414,76.97946675999998,3078.6447340900004,0.0,8722.27
2020-05-10 02:00:00,8.674821829999999,159.47104694999996,73.83734515,26.128600300000002,53.929408239999994,0.0,8667.85
2020-05-10 03:00:00,9.967315240000001,105.17326242999995,150.76678779,590.1437703800002,5.5261399,0.0,8635.01
2020-05-10 04:00:00,9.222621439999992,163.93683027999995,205.00477236999996,272.92228921000026,0.57852655,0.0,8560.76
2020-05-10 05:00:00,8.999941159999999,141.84379764999997,64.26148377999999,46.09191899000001,0.63730984,0.0,8631.06
2020-05-10 06:00:00,9.290409899999993,127.25904381000001,221.75279469,35.35638672,5.00158358,0.0,8606.99
2020-05-10 07:00:00,11.170041969999998,110.43881208,170.17266744,1.5652531999999981,0.5908835800000001,0.0,8821.6
2020-05-10 08:00:00,16.41456501000001,194.18457004999973,59.68050533999998,2.4264520700000007,13.90617934,0.0,8821.64
2020-05-10 09:00:00,14.682218860000004,145.02402651,74.12535166,47.23190328999993,0.88852034,0.0,8759.78
2020-05-10 10:00:00,11.888040210000005,103.14133310999999,119.01484509000001,27.16356230999998,1962.42537237,0.0,8820.17
2020-05-10 11:00:00,11.439417110000008,152.6010618099999,29.86396949,3.4008780200000066,0.2191156,0.0,8744.99
2020-05-10 12:00:00,17.202949650000004,208.43814656999987,212.91270216999996,481.4949537800002,516.9504195800001,0.0,8722.37
2020-05-10 13:00:00,18.013124719999983,251.57336212000004,413.32970194999996,127.47440061,50.53412695,300.0,8781.93
2020-05-10 14:00:00,14.062448690000009,155.94061129999997,100.97487969000001,96.23795814999995,446.89402313,0.0,8665.37
2020-05-10 15:00:00,13.960425309999998,177.44247552999997,85.34800852000001,205.75680463999998,25.98611443,0.0,8659.03
2020-05-10 16:00:00,10.264629470000008,97.27064797999998,24.94582945,0.2769209,0.36638187,0.0,8266.53
2020-05-10 17:00:00,23.289948000000013,284.63577060999984,507.2114655699999,1213.4632618,939.5396816500001,0.0,8525.11
2020-05-10 18:00:00,18.2513605,216.06905786999994,39.35889981,8.854184049999997,258.41561903,0.0,8492.71
2020-05-10 19:00:00,11.631219129999998,103.32947392,28.7237295,1.47789425,12.766685590000002,0.0,8510.32
2020-05-10 20:00:00,17.5763068,217.03256030999995,114.7830416,373.80159241,0.0,1743.0,8674.62
