,Profits(1h),Losses(1h),Profits(>200D),Losses(>200D),Profits(<200D),Losses(<200D),prices
2011-11-18,11086.13601111180,349952.21491017700,7103.5328806428300,0.0008928571428571430,3982.603130470090,349952.21401732000,2.05
2011-11-19,17170.11963223220,350474.57692661600,7109.768833499980,0.0008928571428571430,10060.350798733300,350474.576033759,2.1959
2011-11-20,17847.462993884200,353624.1780179410,7573.301347642830,0.0008928571428571430,10274.161646242500,353624.17712508400,2.2
2011-11-21,22472.839658995300,355622.89415825500,7996.599565999980,0.08032857142857140,14476.240092996400,355622.8138296840,2.294
2011-11-22,24762.01626840710,356835.797976487,8662.733282142830,0.8729365,16099.282986265400,356834.92503998700,2.3289
2011-11-23,24140.032033044200,266788.0972932770,7788.931860357120,0.8729365,16351.100172688200,266787.22435677700,2.3321
2011-11-24,28152.61107352690,265713.77441614700,7001.079851928540,0.8729365,21151.53122159940,265712.90147964700,2.4321
2011-11-25,30643.04617427990,264920.7768620210,7170.244208142830,4.4739920714285700,23472.801966138200,264916.3028699500,2.5061
2011-11-26,29750.470670759900,276063.38654747800,6273.627598928540,11.831134928571400,23476.843071832400,276051.55541254900,2.47
2011-11-27,30057.604007713,276148.4331611310,6245.0155221428300,11.882570642857100,23812.588485571300,276136.5505904880,2.4799
2011-11-28,33154.38326934680,298915.0896346330,5936.757933785690,73.63978492857140,27217.62533556220,298841.4498497050,2.55
2011-11-29,42613.69357456180,298075.72709644100,6318.485289714260,73.64978207142860,36295.2082848486,298002.07731436900,2.7502
2011-11-30,52431.077830176900,116651.06791573400,6709.564812714260,73.78842014285720,45721.51301746370,116577.27949559100,2.9701
2011-12-01,56630.783835493900,101992.5735640480,6079.768269214260,73.78831623418340,50551.01556628080,101918.78524781300,3.06
2011-12-02,59564.933380528700,75001.19691878120,6071.653773285690,74.02719873418340,53493.27960724410,74927.16972004690,3.1151
2011-12-03,53648.36500032740,86045.56809755770,6102.712966142830,74.19174430561200,47545.65203418560,85971.376353252,2.794
2011-12-04,55244.98172621460,83350.84345073520,6504.056801642830,82.5641370913263,48740.924924572800,83268.27931364380,2.8281
2011-12-05,52836.02307694740,83150.11013781060,6338.167798999970,85.63961865106190,46497.8552779485,83064.47051915940,2.8798
2011-12-06,56339.699392012000,79803.24154856400,5624.8797635714,88.2580465796333,50714.81962844170,79714.98350198430,3.03
2011-12-07,56836.88384705270,92540.05718637550,5638.7674507856900,96.11243535051470,51198.116396268100,92443.94475102490,2.99
2011-12-08,52528.34088229940,91262.59435518780,5634.303073999970,100.19273170765800,46894.037808300500,91162.40162348010,2.98
2011-12-09,49072.17657046560,89509.31230610040,5442.86313664283,96.94234485051470,43629.31343382390,89412.36996124980,2.97
2011-12-10,50754.91682469500,78027.96577251490,5431.831993071400,90.97434985051470,45323.08483162470,77936.99142266430,3.05
2011-12-11,56977.52716023140,77577.8542625927,6882.006342642830,91.1361944219433,50095.52081758970,77486.71806817060,3.2511
2011-12-12,54852.94412645970,48013.66907209550,6472.933852785690,30.315034311889900,48380.01027367500,47983.35403778350,3.135
2011-12-13,46174.35373955340,46855.707026752200,5384.054526135090,31.256264117035500,40790.299213419400,46824.45076263510,3.2499
2011-12-14,35225.46081288410,50390.16159907450,4516.820907492230,31.17530425989260,30708.63990539300,50358.98629481450,3.15
2011-12-15,31622.229050266200,48587.33342492260,4084.2382611350900,36.48358116856640,27537.990789132100,48550.84984375400,3.2
2011-12-16,29997.089093991200,48712.3308332177,4570.010757849380,151.37264995428100,25427.078336142900,48560.958183263300,3.2
2011-12-17,30118.451579929400,35857.546968809700,4557.4837343493800,151.37829531142400,25560.967845581100,35706.168673498200,3.2001
2011-12-18,28093.470424623100,35367.38185847860,3692.5649532779500,143.24840052570900,24400.90547134630,35224.13345795280,3.193
2011-12-19,32513.792515917400,33441.100280479500,4905.525471063660,297.1077516802590,27608.267044854800,33143.9925287991,3.5202
2011-12-20,39487.18445009190,34959.76003344180,6411.629264349380,368.08839511249300,33075.55518574360,34591.67163832920,3.95
2011-12-21,43172.730025642900,21007.126545127700,6386.616805992230,406.12439512732600,36786.113219651700,20601.002150000300,3.89
2011-12-22,45066.05622659,20526.38203441880,5344.715206349380,407.69815166304000,39721.341020241700,20118.683882755700,3.8901
2011-12-23,48203.78044119490,20237.791863385100,5395.885710420810,419.3246940062560,42807.894730775100,19818.467169378800,3.9468
2011-12-24,48466.636773311000,21645.63294739140,5417.509137920800,859.6826836882990,43049.127635391300,20785.950263703000,3.94
2011-12-25,46376.047975584900,25519.096211239200,3965.9047612065200,5059.911112902590,42410.143214379500,20459.185098336600,4.225
2011-12-26,47564.96884619390,24972.612313610800,4367.586001063660,5162.297751412300,43197.38284513130,19810.31456219840,4.018
2011-12-27,47794.87280200960,24436.62547399240,4364.6770919999700,5252.56597048765,43430.19571001070,19184.05950350470,4.07
2011-12-28,50488.003307995200,20511.549056653000,4852.780545214260,5628.2450525590800,45635.22276278200,14883.304004093800,4.1855
2011-12-29,51567.01175083930,21787.699723714100,4966.838613285690,5684.028778559080,46600.17313755460,16103.670945154900,4.166
2011-12-30,52810.84581792410,21170.781899086700,4661.6786258571200,5671.359353677780,48149.16719206810,15499.42254540880,4.248
2011-12-31,58335.64193057540,21036.00366545170,4757.439477428550,5711.915824213300,53578.20245314800,15324.087841238300,4.722
2012-01-01,68215.86870061410,22580.363206410400,5083.033167428550,5739.232306625270,63132.835533186600,16841.130899785000,5.2677
2012-01-02,67882.40210365190,30689.428447696700,3554.505401142830,5891.711443022350,64327.896702510100,24797.717004674300,5.2168
2012-01-03,59403.16713383690,30260.87513025430,2093.8962410714000,6004.810586218690,57309.27089276660,24256.06454403550,4.8808
2012-01-04,66570.89714030530,30006.75404325050,2076.655502499970,6067.05840934971,64494.24163780640,23939.69563390060,5.5738
2012-01-05,100661.25309596000,30440.75205649660,3021.3930602142600,6278.198500296020,97639.86003574700,24162.553556200500,6.9476
2012-01-06,115073.43655792400,32976.13875727680,3339.1286294402300,6656.365158725930,111734.30792848400,26319.773598550700,6.6969
2012-01-07,122899.91790526400,32749.876266456900,3515.871698343040,6562.013530315220,119384.04620692200,26187.862736141600,6.81
2012-01-08,131448.37583067400,30623.47947809870,4051.013013018040,2746.782828141370,127397.36281765700,27876.696649957200,7.1136
2012-01-09,143905.86550820700,36047.26254438060,3739.568259803760,3693.6772250669100,140166.29724840400,32353.585319313500,6.3257
2012-01-10,149645.61597574500,44975.468966824200,4164.1335586609,9325.811192970880,145481.48241708500,35649.657773853200,6.36
2012-01-11,156101.05806971100,45171.997139491700,3785.186688497640,9536.868592090860,152315.8713812150,35635.12854740070,6.9
2012-01-12,168922.87242367500,44136.653322899,11806.039047756500,9747.840525026520,157116.83337592000,34388.812797872400,6.8
2012-01-13,173066.71889727100,47345.4639208964,11658.452219899400,9824.310409460760,161408.26667737300,37521.153511435500,6.41
2012-01-14,175325.3153260240,48845.05258329580,11593.0965500943,11046.81229161120,163732.21877593100,37798.240291684500,6.75
2012-01-15,172359.55647456,49410.8165715664,11406.554980594300,12747.642590212200,160953.00149396700,36663.17398135410,7.0018
2012-01-16,171201.77604965600,42784.36684155870,11484.862506594300,13739.081599625100,159716.91354306200,29045.285241933400,6.6825
2012-01-17,171782.98222903100,51733.62610484790,11439.214697702500,14771.219932585900,160343.76753132900,36962.40617226180,5.6
2012-01-18,164572.47528082300,56566.97920576480,11617.119890835000,14806.080303049000,152955.35538998900,41760.89890271560,5.92
2012-01-19,139146.8074123490,57646.78625637140,10696.60289662080,14822.621513738000,128450.20451572900,42824.16474263320,6.3598
2012-01-20,125725.23047970500,57138.165454112000,10361.251759466200,15665.817848783200,115363.97872023900,41472.34760532860,6.4898
2012-01-21,118165.94170177200,57305.80352815440,10165.422363559100,15517.194146652900,108000.51933821300,41788.609381501300,6.18
2012-01-22,106995.6322450090,56011.45962503240,9618.263608455540,15214.29102895840,97377.3686365543,40797.16859607390,6.3097
2012-01-23,94199.68811365390,50243.629206982900,9589.612667741250,14332.764194374900,84610.0754459137,35910.86501260790,6.356
2012-01-24,89074.65077055100,42254.55909926240,9280.477507098390,8845.895052735020,79794.17326345360,33408.664046527200,6.2898
2012-01-25,81687.47101241240,47131.644233059100,9324.614949975950,8403.238247051300,72362.85606243740,38728.405986007700,5.75
2012-01-26,67780.75783974870,56846.214803820100,1544.3760937170500,11008.944326636500,66236.38174603260,45837.2704771834,5.34
2012-01-27,62625.14216596630,59847.336922890500,1592.6627540741900,11288.345090808900,61032.47941189310,48558.99183208140,5.292
2012-01-28,56605.297124343400,60759.40515631750,1614.789453749930,10373.93123282570,54990.507670594400,50385.47392349170,5.6267
2012-01-29,50239.55916921820,61722.5963664773,1526.178310892790,8764.959904309800,48713.380858326400,52957.636462167400,5.3809
2012-01-30,45846.21112416290,61565.329711214500,1572.559912892790,7555.141104370920,44273.651211271100,54010.18860684340,5.4905
2012-01-31,41861.95016920050,54521.30861073070,1665.8162509988600,7927.369766513300,40196.13391820260,46593.938844217300,5.4838
2012-02-01,44632.081065036500,50107.59238293450,1493.1451649377700,7927.437519794360,43138.93590009970,42180.15486314010,6.0756
2012-02-02,36071.722147932300,48996.65522185450,1747.3420751596700,7959.774324969780,34324.38007277370,41036.880896884600,6.1
2012-02-03,34015.25903231060,48457.36413844180,1727.8409895882400,7157.184411991290,32287.41804272340,41300.1797264504,5.9593
2012-02-04,33390.49759440810,48411.92296922670,2185.964793235390,7673.622800457120,31204.53280117370,40738.30016876950,5.8734
2012-02-05,32575.034243503300,49727.024652290400,2340.625272154160,7836.969235749920,30234.408971350100,41890.055416540400,5.6888
2012-02-06,30528.725696111800,55085.03622656770,2313.6656192970100,10123.360527806800,28215.06007681570,44961.67569876080,5.4535
2012-02-07,29557.21747747940,55278.54868699650,2577.8920600827300,10126.25409362490,26979.325417397600,45152.29459337150,5.69
2012-02-08,28132.72467907420,51365.63896673940,2388.3407367970100,10028.335298070200,25744.38394227810,41337.303668669100,5.6
2012-02-09,28023.648793500700,41419.75217932360,2019.0286741541600,7340.570376278920,26004.620119347500,34079.181803044500,5.83
2012-02-10,29036.434268303600,38305.6485922906,2048.7408206541600,9785.228007794730,26987.69344765040,28520.42058449580,5.9126
2012-02-11,34764.540734641700,38200.78521762520,9046.480598569220,10449.53728025150,25718.060136073500,27751.247937373600,5.6005
2012-02-12,34914.208640312000,36141.81094293510,9492.206440069220,10658.265041905600,25422.002200243700,25483.54590102940,5.5147
2012-02-13,35095.46572320320,61772.339122938100,9319.992680497790,32319.01357227850,25775.47304270640,29453.325550659500,5.26
2012-02-14,49860.88289999840,98013.90653265860,9719.809057069220,52462.90958636300,40141.07384293020,45550.99694629550,4.4629
2012-02-15,42785.767261989300,108755.36212955500,9802.784531283500,53022.511077561400,32982.98273070670,55732.85105199340,4.3251
2012-02-16,39909.40871160370,117065.56208180900,10048.722648418700,53603.01893298200,29860.686063186000,63462.54314882670,4.2739
2012-02-17,39186.09556641770,119631.84230290900,10066.195800990200,53400.88366766030,29119.899765428500,66230.9586352485,4.41
2012-02-18,37604.34404399030,127979.39803964700,9719.212557990170,57532.92627569790,27885.131486001100,70446.47176394890,4.222
2012-02-19,37172.564900090900,128956.8124253820,9554.19090099997,57534.910653543700,27618.37399909190,71421.9017718384,4.3867
2012-02-20,37574.83491449300,125681.8888027790,9525.521417642830,55222.48646368570,28049.31349685120,70459.4023390933,4.3615
2012-02-21,35998.50860377680,128229.80016054600,9184.067514285690,55316.84683669600,26814.44108949210,72912.9533238502,4.272
2012-02-22,36535.963863776200,130080.13909724300,9234.201489928540,55413.30286885930,27301.76237384870,74666.83622838380,4.4247
2012-02-23,41185.17476559390,131010.82207461600,9283.982044857120,55458.089852610000,31901.19272073780,75552.73222200600,5.015
2012-02-24,43293.45851470830,130036.5176952850,9240.890539428540,53092.52332300230,34052.567975280800,76943.9943722823,5.0288
2012-02-25,38440.34283813950,129746.52367383900,2353.2972640714000,52262.72199565620,36087.045574069000,77483.80167818270,4.773
2012-02-26,39185.237400255100,129726.81178060700,1864.7591674285400,52499.578642228300,37320.478232827500,77227.23313837810,4.922
2012-02-27,40147.30780109810,102698.31622570200,1803.4788149285400,31026.31071001260,38343.82898617050,71672.00551568910,4.956
2012-02-28,26517.054009318600,63060.7054134349,1618.4851587856900,9420.5152224693,24898.568850533900,53640.190190965500,4.868
2012-02-29,27551.322870716100,73900.30447941510,1528.2317437142600,30838.268915681200,26023.091127002900,43062.03556373380,4.86
2012-03-01,29971.572718644300,66366.33056827430,1009.8818473571100,30146.60167134480,28961.690871288200,36219.72889692940,4.9213
2012-03-02,29821.206073976300,66600.39215577140,1031.3791347856900,30252.571431276900,28789.82693919170,36347.82072449440,4.705
2012-03-03,30520.85763187540,60543.48801447280,892.449200642828,25608.560837062300,29628.408431233600,34934.927177410400,4.6144
2012-03-04,32064.970938504600,58888.71432690720,896.9998705714000,25879.07788258160,31167.971067934200,33009.636444325600,4.82
2012-03-05,33471.0535480379,56738.14315885390,891.9022737142570,26212.548822547400,32579.15127432460,30525.59433630640,4.9843
2012-03-06,35140.10990519900,53146.156557267000,850.9611227856850,26104.16471185910,34289.14878241430,27041.99184540780,4.9901
2012-03-07,34931.41887725790,50192.819077860900,956.182544142828,26190.98749397670,33975.236333116000,24001.831583884200,4.9375
2012-03-08,30012.909606979800,50178.58314531860,1258.6977088571100,27185.41719823410,28754.21189812370,22993.16594708450,4.9302
2012-03-09,26104.795452137800,49126.48462405510,1293.7384597856800,27193.716715284500,24811.056992353100,21932.767908770500,4.8611
2012-03-10,23855.72013358440,48397.57104489390,1300.8882372856800,28184.933329335100,22554.83189629970,20212.637715558700,4.8332
2012-03-11,22638.195142248200,49677.14630745240,1294.412996928540,28943.93589980530,21343.782145320600,20733.210407647000,4.91
2012-03-12,20838.024774531100,49501.68472890980,1290.1264305714000,28769.6509917924,19547.898343960700,20732.033737117300,4.8901
2012-03-13,22862.89609685690,48702.19790438190,981.1530763571130,28874.667982520000,21881.74302050080,19827.52992186190,5.27
2012-03-14,27138.64522475440,26457.739332688400,1173.297420154820,7373.072458760280,25965.347804600600,19084.66687392810,5.38
2012-03-15,27036.826626673,25023.875226009400,1128.1919395833900,7284.431050349410,25908.634687090600,17739.44417565990,5.3266
2012-03-16,30164.79950296190,21291.004668770800,2214.8539022262500,7841.390499546250,27949.945600736700,13449.614169224500,5.3439
2012-03-17,30683.408721279100,18588.659436323100,2226.0845255833900,8930.70088359156,28457.324195696700,9657.958552731430,5.2159
2012-03-18,31363.04612992180,21950.436769667100,2598.373609583240,12707.247810274800,28764.672520339600,9243.188959392280,5.2794
2012-03-19,29460.785902777100,28090.418932549600,2655.5391112261000,13245.356543915400,26805.246791552,14845.062388634100,4.6939
2012-03-20,28880.492094693200,30338.092219219100,2751.805173083240,13675.144266902200,26128.686921610900,16662.947952316800,4.8379
2012-03-21,28030.404665503700,36443.81013950410,2672.154430940390,18071.06621990580,25358.250234564300,18372.74391959830,4.8149
2012-03-22,27005.805957862100,38941.988277668200,2352.944433440390,17216.886782499900,24652.861524422700,21725.101495168300,4.7043
2012-03-23,28426.8970862014,39777.22659559780,4205.9590439403900,16858.988480354100,24220.938042262000,22918.2381152437,4.686
2012-03-24,27779.161612660900,41645.73474329720,4013.5869577975300,18036.383621139200,23765.57465486440,23609.351122158000,4.676
2012-03-25,27446.377970803700,42179.55915654970,4017.101549940390,17119.691443111300,23429.27642086430,25059.867713438400,4.55
2012-03-26,27302.53462507970,43158.87909505420,4019.8770827975300,17251.71086438870,23282.657542283200,25907.168230665400,4.6191
2012-03-27,24474.297228193300,43968.985907607100,4046.2043933689600,17403.2276248547,20428.09283482540,26565.75828275240,4.8113
2012-03-28,20155.525706056500,44133.963327100000,3845.43622910409,16946.610107181200,16310.089476953400,27187.35321991870,4.788
2012-03-29,17853.55430240670,46004.369735572000,3854.356363318380,18699.438330672000,13999.197939089300,27304.931404900000,4.8084
2012-03-30,14373.709488895100,90632.47456028180,2740.0786698381300,62738.7289895335,11633.63081905800,27893.74557074830,4.86
2012-03-31,14123.046606717300,89067.02407180480,2717.7863002978000,61638.49749224770,11405.260306420500,27428.526579557100,4.9087
2012-04-01,11447.838519480800,84888.42176031410,2389.2394459408000,57528.448857522200,9058.599073541,27359.97290279190,4.827
2012-04-02,12915.919329039900,78547.56248403480,2349.141216666910,56844.00426263740,10566.778112374000,21703.55822139750,4.974
2012-04-03,13041.03263595320,86452.02676060980,2595.9419099863700,66541.83553314080,10445.09072596780,19910.191227468900,4.952
2012-04-04,14203.756862254500,81014.02947705830,3166.325525557680,62567.4938335424,11037.431336697800,18446.535643515900,4.9101
2012-04-05,15230.246914722800,77382.00993460060,3797.3589357448200,62562.66522398890,11432.88797897900,14819.344710611700,4.919
2012-04-06,15363.551274898700,75706.27407208180,2498.8370436449800,62545.41333335640,12864.714231254700,13160.860738725400,4.9499
2012-04-07,15731.385665605700,74514.79050658130,2499.4404942164100,60562.9454838553,13231.945171390300,13951.84502272600,4.6872
2012-04-08,16119.594272987900,71534.68351473030,2586.28317680434,60247.29086316480,13533.31109618460,11287.39265156540,4.7925
2012-04-09,19989.24851096110,70461.14083409890,3231.644785497200,60473.30522199280,16757.603725464900,9987.835612106060,4.8719
2012-04-10,18831.007096901000,70490.02568104990,3204.7021276193400,60199.38142637320,15626.304969282600,10290.644254676600,4.8367
2012-04-11,21432.37164087130,71602.03989826540,4123.052009581090,61749.22326009980,17309.319631291200,9852.816638165670,4.9279
2012-04-12,23827.63390464470,70128.20790631800,6226.072116545640,60495.53556291780,17601.561788100000,9632.672343400250,4.9197
2012-04-13,24213.003406662200,24995.894192954700,6839.417531857460,15978.913097653400,17373.585874805800,9016.981095301250,4.94
2012-04-14,24155.104263150600,24753.218275615600,6854.483588203830,15898.000175950700,17300.620674947800,8855.218099664850,4.9597
2012-04-15,25737.23316604360,24089.693890013200,7720.608487501050,15825.300312205700,18016.624678543500,8264.393577807510,4.9689
2012-04-16,25565.313509904600,23969.532702119300,8724.035576267600,15774.663517564200,16841.27793363800,8194.869184555050,4.932
2012-04-17,25184.71447203270,13492.357910443900,8556.179512835490,5589.046502754630,16628.534959198200,7903.311407689250,4.9759
2012-04-18,26894.532071908000,12349.11799022230,8224.08501544062,5244.099227042750,18670.447056468400,7105.018763179450,5.1178
2012-04-19,28035.11015233930,11966.099875073900,7560.934215558680,5043.649698584140,20474.17593678170,6922.450176489710,5.1377
2012-04-20,31821.11180131070,11659.576147902900,7001.267817066770,5059.798926968990,24819.843984244900,6599.777220933810,5.35
2012-04-21,32989.998438852300,10700.927011606500,7071.449738611090,5745.812579402200,25918.548700242200,4955.114432204230,5.2601
2012-04-22,35646.15830166100,10921.433770924400,7136.776825560240,5993.32741020723,28509.381476101800,4928.106360717160,5.2035
2012-04-23,31689.987058390200,15668.747038965700,6523.533138596880,8948.260503568750,25166.453919794300,6720.486535396920,4.96
2012-04-24,33380.081880849400,15446.992089167600,6550.896521779000,9409.25283993843,26829.185359071400,6037.739249229080,5.0982
2012-04-25,47220.69557387480,15568.287353458900,5621.714360393100,9302.542375236730,41598.981213482700,6265.744978222070,5.1318
2012-04-26,44739.7406315028,19359.057456574800,3595.929852619340,12986.157220237800,41143.81077888450,6372.900236336910,5.0976
2012-04-27,43770.13483489050,19253.36602423460,2954.787461752510,12715.568530207600,40815.34737313900,6537.797494026880,5.1095
2012-04-28,42923.22993543350,20421.504876599500,2965.8087966264800,12860.349447080300,39957.421138808000,7561.155429519130,4.9794
2012-04-29,41104.279370427400,21897.462650936300,2054.347688746030,12860.114137524000,39049.93168168230,9037.34851341226,4.9044
2012-04-30,39804.48128602200,30057.64186751700,1134.159810308230,20595.155830071100,38670.32147571470,9462.48603744586,4.9491
2012-05-01,39837.6998893708,30556.35202191360,1004.1228901806400,20582.225029357100,38833.57699919120,9974.126992556460,5.0
2012-05-02,37645.90379934680,30744.04259511940,690.212655675252,20477.336118207600,36955.69114367260,10266.706476911800,5.0737
2012-05-03,36658.893468192500,30869.067257795100,729.1550513177840,20437.509109262100,35929.738416875700,10431.558148533000,5.1344
2012-05-04,31366.47988453910,31698.30238088310,809.8393439398420,20458.09614312650,30556.640540600200,11240.20623775660,5.067
2012-05-05,30168.502495728400,30423.827853820500,770.1796055704250,19453.226148586200,29398.322890158900,10970.601705234300,5.077
2012-05-06,27831.210951397000,37654.17172255660,661.2504839719230,24671.132877724000,27169.96046742610,12983.038844832500,5.0499
2012-05-07,28069.936913902900,32417.028182211800,648.6437477304630,21468.46402430190,27421.293166173400,10948.564157909900,5.06
2012-05-08,26535.92301841720,32215.03947419960,851.2953984173980,21340.52432838440,25684.627620000800,10874.515145815100,5.05
2012-05-09,9849.329545967880,30488.96396662260,1452.1333776771700,20019.970155020400,8397.196168291700,10468.993811602200,5.0437
2012-05-10,9838.619936724030,28478.36234656700,1813.3585617394800,15878.224885801100,8025.26137498554,12600.137460765800,4.85
2012-05-11,10058.351248579600,30094.34054174760,1895.3006901124400,16037.50875909040,8163.050558468140,14056.83178265720,4.96
2012-05-12,18977.161818487100,29483.170029188400,10869.56444426100,16028.986200550500,8107.597374227110,13454.1838286379,4.9462
2012-05-13,19783.782841740100,32225.019301531100,11575.656531040100,19830.847512964700,8208.12631070102,12394.17178856630,4.93
2012-05-14,22868.49748093170,28105.559896042500,14087.846927029800,15886.487592536000,8780.650553902950,12219.072303506500,5.0059
2012-05-15,23245.714816442200,29072.73454860360,14760.280438030100,17338.85460928930,8485.43437841306,11733.879939314300,5.035
2012-05-16,23659.862051396600,32587.242966688800,15330.16212977860,21213.613078696400,8329.699921619,11373.629887992300,5.0887
2012-05-17,23533.79012998210,37457.15083631940,15363.89967219430,25607.21573055280,8169.890457788820,11849.935105766500,5.0998
2012-05-18,23637.23614001610,42817.06537902510,15273.48576199500,31825.12028243160,8363.750378022120,10991.94509659340,5.118
2012-05-19,24781.21533997770,44289.059833879000,15742.1665108415,33307.11805206310,9039.048829137180,10981.94178181580,5.0995
2012-05-20,24405.259873320000,48826.83557956490,15750.999218592200,40187.906966263500,8654.260654728800,8638.928613301340,5.09
2012-05-21,24525.05886965210,58198.10800423240,15755.171649996600,49874.421592119900,8769.887219656530,8323.686412112480,5.0998
2012-05-22,26055.967310722800,60814.87788887760,16750.686112583000,52851.049846134700,9305.281198140800,7963.828042742850,5.0988
2012-05-23,26622.981754363500,60447.625715670000,16522.3910115358,52732.34360508050,10100.590742828600,7715.282110589480,5.1397
2012-05-24,26336.097504450500,67307.66534938940,16091.590476328900,62059.44334417560,10244.507028122600,5248.222005213720,5.119
2012-05-25,26305.40031773450,65447.755167647500,16040.30970982360,61823.768003796000,10265.09060791180,3623.98716385135,5.1455
2012-05-26,17410.727077065000,74218.80899260860,7177.314657908920,70819.62558402210,10233.412419157100,3399.183408586430,5.1032
2012-05-27,17758.22646583210,70143.42737660860,7288.889083421170,67248.55204142350,10469.337382411900,2894.8753351850200,5.139
2012-05-28,14879.105651826000,66219.37506156510,4721.090684005670,63844.640898504900,10158.01496782130,2374.734163060110,5.1358
2012-05-29,14119.223996439700,65128.4826163383,4122.852108899940,62921.45138695080,9996.37188754072,2207.0312293874700,5.15
2012-05-30,12822.667508208000,61615.348464464400,3574.97065994547,58964.10077808330,9247.696848263480,2651.247686381040,5.135
2012-05-31,13447.026872040500,72776.20348327030,3559.3145112441500,70808.94550989070,9887.712360797350,1967.2579733796300,5.1801
2012-06-01,15121.745544484800,66520.33940108850,3491.8363811689100,64547.666206509700,11629.909163316900,1972.6731945787600,5.2748
2012-06-02,14402.732652690000,65086.94031932070,3197.541747716490,63091.391062318400,11205.190904974600,1995.5492570022200,5.249
2012-06-03,14596.426916531100,53286.19457102910,3208.0721840378200,51088.7873392098,11388.35473249420,2197.407231819220,5.2051
2012-06-04,16296.097704964500,44714.24676324380,3288.465495597230,42363.517333236700,13007.632209368300,2350.729430007090,5.266
2012-06-05,18100.87073905290,41359.598725869700,2165.0559069131300,39048.70245823420,15935.814832140700,2310.896267635470,5.44
2012-06-06,19291.687497180200,41502.80368185000,1873.1456478045700,38962.718577629400,17418.541849376700,2540.085104220510,5.46
2012-06-07,23178.219422523500,32098.660580798700,1958.6264878554400,29687.40796872950,21219.592934669100,2411.252612069130,5.591
2012-06-08,26103.490606487300,32060.545467277300,2023.5030217058200,29738.044272436300,24079.987584782500,2322.5011948409400,5.633
2012-06-09,27385.596281930100,23255.470016062,1979.2372030344600,20563.29189567930,25406.35907889670,2692.178120382700,5.56
2012-06-10,26956.209677181700,23741.630154917800,1285.3853502034800,20269.646318608900,25670.824326979200,3471.983836308770,5.4683
2012-06-11,30138.488737626900,23269.169279906300,1323.2438523856300,19737.503031040700,28815.244885242300,3531.6662488654700,5.5747
2012-06-12,34792.14498627320,23491.606028211300,1400.4522308895300,19983.94706410010,33391.692755384700,3507.658964111230,5.7
2012-06-13,40589.64363577640,23170.425399045900,1510.6694363998800,20134.380022548400,39078.97419937750,3036.0453764974500,5.929
2012-06-14,41951.93538958230,8586.73755291639,1717.1871136504100,5593.473060847610,40234.7482759329,2993.264492068740,5.9541
2012-06-15,54953.07751764220,8960.160136923020,1779.5511432371000,6037.362489730930,53173.52637440610,2922.7976471920500,6.5
2012-06-16,60602.03525182380,9770.306562618250,1803.0191600802200,6424.888463227180,58799.0160917446,3345.4180993910200,6.4
2012-06-17,64484.246989257600,10961.869137916300,2292.4250633986300,6317.701828950160,62191.821925859900,4644.167308966060,6.1638
2012-06-18,66386.83272404070,10882.55166940170,2414.353736056310,5882.8852417526300,63972.47898798540,4999.66642764907,6.31
2012-06-19,68353.20601186030,12689.086447541000,2397.439259436950,7740.549406911110,65955.76675242440,4948.537040629800,6.4988
2012-06-20,74720.25130052880,20022.351039827700,2446.265965561200,15402.598020668400,72273.98533496860,4619.753019159310,6.67
2012-06-21,75657.91963785560,20158.567357173400,2657.3784243124000,15557.004862813100,73000.5412135442,4601.562494360280,6.6801
2012-06-22,77167.6961591414,21116.987699786000,3098.8995540171200,15557.707400875100,74068.79660512530,5559.280298910840,6.5478
2012-06-23,78152.88459471270,21736.417972620500,3349.812438087240,15607.44835026770,74803.07215662640,6128.969622352690,6.4285
2012-06-24,82383.54310105550,25406.103186120600,5313.654042375790,18524.259114645800,77069.88905868070,6881.844071474780,6.35
2012-06-25,80308.6852405166,27161.129326575000,5312.7318370074000,18560.980738348600,74995.9534035102,8600.148588226360,6.3048
2012-06-26,80358.79024971020,27304.210016487300,6004.1189779059500,17995.458516731900,74354.67127180520,9308.751499755340,6.4195
2012-06-27,79976.90729568000,27466.004393471700,6160.035891930400,18142.736300850000,73816.8714037506,9323.268092621750,6.647
2012-06-28,79780.47858896930,26251.53061441880,6130.426057862150,16586.874020106500,73650.05253110820,9664.656594312260,6.6059
2012-06-29,66861.54472438400,26087.67588871840,6154.946713615590,16414.21235264750,60706.5980107694,9673.463536070850,6.65
2012-06-30,62702.49045129730,25456.08798866190,6084.360673120830,16420.45589040500,56618.129778177500,9035.63209825693,6.69
2012-07-01,59362.32514802060,23833.476942843300,5870.257517693220,16210.433689239100,53492.06763032840,7623.043253604140,6.629
2012-07-02,59888.28913512880,22670.061878702500,5813.261745973420,15618.63311396520,54075.027389156400,7051.428764737350,6.76
2012-07-03,55796.1123892104,24674.698213890000,5774.5015380921100,13752.38382880410,50021.610851119300,10922.314385085800,6.4499
2012-07-04,50561.573257770900,18341.648332875400,6800.104550717510,6531.036893136650,43761.46870705440,11810.611439738700,6.5101
2012-07-05,48777.22416365150,18232.494099509600,6557.960742726780,6332.47388586744,42219.26342092580,11900.020213642100,6.67
2012-07-06,46295.140677681400,18106.373642602400,6762.915436593380,6880.6636374533300,39532.225241089,11225.71000514910,6.6481
2012-07-07,46830.22529013840,23336.324516601300,6963.898853596720,13349.282753267400,39866.32643654270,9987.041763333900,6.7621
